934;BEO UTARA;67
935;BEO SELATAN;67
936;RAINIS;67
937;TAMPAN AMMA;67
938;PULUTAN;67
939;ESSANG SELATAN;67
940;GEMEH;67
941;ESSANG;67
942;NANUSA;67
943;MIANGAS;67
944;MELONGUANE;67
945;MELONGUANE TIMUR;67
946;TARERAN;68
947;SULUUN TARERAN;68
948;AMURANG;68
949;AMURANG TIMUR;68
950;AMURANG BARAT;68
951;MOTOLING TIMUR;68
952;MOTOLING BARAT;68
953;KUMELEMBUAI;68
954;MOTOLING;68
955;MODOINDING;68
956;SINONSAYANG;68
957;PASAN;69
958;RATAHAN;69
959;RATAHAN TIMUR;69
960;TOMBATU;69
961;TOMBATU TIMUR;69
962;TOMBATU UTARA;69
963;RATATOTOK;69
964;BELANG;69
965;PUSOMAEN;69
966;TOULUAAN SELATAN;69
967;TOULUAAN;69
968;SILIAN RAYA;69
969;RANOYAPO;68
970;KOTA SELATAN;63
971;HULONTHALANGI;63
972;DUMBO RAYA;63
973;KOTA TIMUR;63
974;SIPATANA;63
975;KOTA UTARA;63
976;PULUBALA;63
977;MOOTILANGO;63
978;KOTA TENGAH;63
979;KOTA BARAT;63
980;DUNGINGI;63
981;TELAGA;63
982;DUMOGA BARAT;70
983;DUMOGA TENGAH;70
984;BOLAANG UKI;71
985;POSIGADAN;71
986;PINOLOSIAN TIMUR;71
987;PINOLOSIAN;71
988;NUANGAN;72
989;PINOLOSIAN TENGAH;71
990;MODAYAG;72
991;MODAYAG BARAT;72
992;KOTABUNAN;72
993;TUTUYAN;72
994;TAHUNA;73
995;TAHUNA BARAT;73
996;TAHUNA TIMUR;73
997;KENDAHE;73
998;MANGANITU;73
999;MANGANITU SELATAN;73
1000;TATOARENG;73
1001;TAMAKO;73
1002;TABUKAN UTARA;73
1003;NUSA TABUKAN;73
1004;TABUKAN TENGAH;73
1005;TABUKAN SELATAN TENGAH;73
1006;TABUKAN SELATAN TENGGARA;73
1007;TABUKAN SELATAN;73
1008;SIAU TIMUR;74
1009;SIAU TIMUR SELATAN;74
1010;SIAU BARAT UTARA;74
1011;SIAU BARAT;74
1012;SIAU BARAT SELATAN;74
1013;TAGULANDANG;74
1014;TAGULANDANG SELATAN;74
1015;TAGULANDANG UTARA;74
1016;BIARO;74
1017;KALONGAN;67
1018;SALIBABU;67
1019;LIRUNG;67
1020;MORONGE;67
1021;DAMAO (DAMAU);67
1022;KABARUAN;67
1023;SIAU TENGAH;74
1024;KEPULAUAN MARORE;73
1025;ERIS;75
1026;LEMBEAN TIMUR;75
1027;KOMBI;75
1028;SONDER;75
1029;KAWANGKOAN BARAT;75
1030;KAWANGKOAN;75
1031;KAWANGKOAN UTARA;75
1032;TOMPASO;75
1033;TOMPASO BARAT;75
1034;LANGOWAN TIMUR;75
1035;LANGOWAN BARAT;75
1036;LANGOWAN SELATAN;75
1037;LANGOWAN UTARA;75
1038;KOTAMOBAGU BARAT;76
1039;KOTAMOBAGU TIMUR;76
1040;KOTAMOBAGU SELATAN;76
1041;BILALANG;70
1042;PASSI BARAT;70
1043;PASSI TIMUR;70
1044;POIGAR;70
1045;LOLAK;70
1046;BINTAUNA;77
1047;BOLANG ITANG TIMUR;77
1048;BOLANG ITANG BARAT;77
1049;PINOGALUMAN;77
1050;KAIDIPANG;77
1051;LOLAYAN;70
1052;DUMOGA TIMUR;70
1053;DUMOGA TENGGARA;70
1054;DUMOGA;70
1055;DUMOGA UTARA;70
1056;KOTAMOBAGU UTARA;76
1057;BOLAANG TIMUR;70
1058;BOLAANG;70
1059;SANGKUB;77
1060;SANGTOMBOLANG;70
1061;MAPANGET;78
1062;TATAPAAN;68
1063;TUMPAAN;68
1064;TENGA;68
1065;MAESAAN;68
1066;TOMPASO BARU;68
1067;AIRMADIDI;79
1068;TONDANO UTARA;75
1069;KAUDITAN;79
